"id","anger","awe","being_moved","boredom","confusion","enchantment","energy","fascination","feeling_of_beauty/liking","feeling_of_ugliness","humor","insight","intellectual_challenge","interest","joy","nostalgia","relaxation","sadness","surprise","uneasiness","vitality"
"7769",0,0.75,0.2857142857142857,0,0.14285714285714285,0.5,0.14285714285714285,0.5,0.75,0,0.125,0.14285714285714285,0.375,0.375,0.25,0.7142857142857143,0.5,0.375,0.125,0.4285714285714285,0.14285714285714285
"7770",0,1,0.5714285714285714,0,0.14285714285714285,0.75,0.2857142857142857,0.75,0.875,0,0,0.2857142857142857,0.125,0.5,0.5,0.5714285714285714,0.75,0.375,0.125,0.14285714285714285,0.2857142857142857
"7771",0,1,0.5714285714285714,0.33333333333333337,0.14285714285714285,0.75,0.2857142857142857,0.75,0.875,0,0,0.4285714285714285,0.375,0.5,0.5,0.5714285714285714,0.75,0.25,0.125,0,0.2857142857142857
"7772",0,0.75,0.7142857142857143,0,0.14285714285714285,0.75,0.14285714285714285,0.625,0.75,0,0,0.2857142857142857,0.125,0.375,0.25,0.7142857142857143,0.75,0.5,0.125,0.2857142857142857,0.14285714285714285
"6579",0,0.125,0.14285714285714285,0.6666666666666666,0.2857142857142857,0.25,0.14285714285714285,0.375,0.25,0,0.125,0.2857142857142857,0.125,0.5,0.125,0,0.25,0,0.25,0,0.14285714285714285
"6580",0,0.5,0.2857142857142857,0.33333333333333337,0.14285714285714285,0.375,0.14285714285714285,0.625,0.75,0,0.125,0.4285714285714285,0.5,0.75,0.5,0,0.5,0,0.25,0,0.2857142857142857
"6581",0,0.125,0,0,0,0.25,0,0.125,0.25,0,0,0,0,0.125,0,0,0.25,0,0,0,0
"6582",0,0.5,0.4285714285714285,0.6666666666666666,0.2857142857142857,0.5,0.2857142857142857,0.75,0.75,0,0.125,0.4285714285714285,0.625,0.75,0.5,0.2857142857142857,0.5,0,0.375,0,0.2857142857142857
"6976",0,0.5,0.14285714285714285,0.33333333333333337,0.14285714285714285,0.5,0.2857142857142857,0.625,0.5,0,0.125,0.2857142857142857,0.375,0.75,0.25,0.2857142857142857,0.5,0,0.25,0,0.2857142857142857
"6977",0,0.5,0.2857142857142857,0.33333333333333337,0.14285714285714285,0.5,0.14285714285714285,0.625,0.75,0,0,0.14285714285714285,0.5,0.75,0.375,0.14285714285714285,0.5,0,0.375,0,0.14285714285714285
"6978",0,0.375,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.375,0.2857142857142857,0.5,0.5,0,0.125,0.5714285714285714,0.5,0.75,0.375,0.2857142857142857,0.5,0,0.25,0,0.2857142857142857
"6979",0,0.5,0.2857142857142857,0.33333333333333337,0.4285714285714285,0.5,0.4285714285714285,0.625,0.625,0.125,0.125,0.4285714285714285,0.5,0.75,0.25,0.2857142857142857,0.25,0,0.375,0.14285714285714285,0.4285714285714285
"7375",0,0.5,0.14285714285714285,0.33333333333333337,0.14285714285714285,0.5,0.2857142857142857,0.75,0.5,0,0.125,0.2857142857142857,0.625,0.75,0.375,0.2857142857142857,0.5,0,0.25,0,0.2857142857142857
"7376",0,0.25,0.14285714285714285,0.6666666666666666,0,0.5,0.14285714285714285,0.5,0.75,0,0.125,0,0.125,0.5,0.375,0.14285714285714285,0.5,0,0.125,0,0.14285714285714285
"7377",0,0.375,0.14285714285714285,0.6666666666666666,0.14285714285714285,0.375,0,0.625,0.5,0,0,0.14285714285714285,0.375,0.625,0.25,0.14285714285714285,0.375,0,0.25,0,0.14285714285714285
"7378",0,0.5,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.5,0.2857142857142857,0.625,0.75,0,0.125,0.2857142857142857,0.375,0.75,0.5,0.14285714285714285,0.5,0,0.125,0,0.2857142857142857
"7773",0,0.625,0.4285714285714285,0.33333333333333337,0,0.625,0.2857142857142857,0.5,0.875,0,0,0.2857142857142857,0.25,0.5,0.75,0.5714285714285714,0.75,0.125,0.125,0,0.2857142857142857
"7774",0,0.375,0.14285714285714285,0,0,0.25,0,0.375,0.5,0,0,0.14285714285714285,0.125,0.25,0.25,0.14285714285714285,0.375,0,0.125,0,0
"7775",0,0.5,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.5,0.2857142857142857,0.5,0.75,0,0.125,0.2857142857142857,0.375,0.5,0.5,0.2857142857142857,0.75,0,0.125,0,0.2857142857142857
"7776",0,0.75,0.4285714285714285,0,0.14285714285714285,0.75,0.2857142857142857,0.75,0.75,0,0,0.4285714285714285,0.5,0.75,0.5,0.2857142857142857,0.75,0,0.25,0,0.2857142857142857
"6583",0,0.375,0.2857142857142857,0,0.2857142857142857,0.5,0.2857142857142857,0.625,0.625,0,0.625,0.4285714285714285,0.25,0.75,0.5,0.2857142857142857,0.25,0,0.375,0.14285714285714285,0.2857142857142857
"6584",0,0.5,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.625,0.4285714285714285,0.625,0.625,0,0.75,0.4285714285714285,0.5,0.75,0.75,0.4285714285714285,0.5,0,0.375,0.14285714285714285,0.4285714285714285
"6585",0.20000000000000007,0.25,0.2857142857142857,0.33333333333333337,0.5714285714285714,0.25,0.14285714285714285,0.5,0.25,0.375,0.125,0.2857142857142857,0.25,0.5,0,0.2857142857142857,0.125,0.375,0.375,0.5714285714285714,0
"6586",0.4,0,0.2857142857142857,0,0.5714285714285714,0,0,0.125,0,0.25,0,0.2857142857142857,0.25,0.25,0,0.2857142857142857,0,0.5,0.125,0.4285714285714285,0
"6980",0.20000000000000007,0.75,0.5714285714285714,0.33333333333333337,0.7142857142857143,0.75,0.4285714285714285,0.875,0.75,0,0.125,0.5714285714285714,0.625,0.875,0.25,0.4285714285714285,0.25,0.625,0.5,0.7142857142857143,0.4285714285714285
"6981",0,0.5,0.14285714285714285,0.6666666666666666,0.14285714285714285,0.75,0.14285714285714285,0.625,0.75,0,0.375,0.14285714285714285,0.25,0.75,0.5,0.2857142857142857,0.5,0,0.125,0,0.14285714285714285
"6982",0,0.75,0.4285714285714285,0,0.2857142857142857,0.75,0.4285714285714285,0.875,0.75,0,0.375,0.4285714285714285,0.625,1,0.5,0.2857142857142857,0.5,0,0.375,0.14285714285714285,0.4285714285714285
"6983",0,0.5,0.2857142857142857,0,0,0.75,0.2857142857142857,0.625,0.625,0,0.75,0.2857142857142857,0.375,0.75,0.75,0.14285714285714285,0.5,0,0.25,0,0.2857142857142857
"7379",0,0.25,0.5714285714285714,0.33333333333333337,0.4285714285714285,0.25,0.14285714285714285,0.25,0.25,0.125,0,0.2857142857142857,0.125,0.5,0.25,0.5714285714285714,0.25,0.5,0.25,0.4285714285714285,0.14285714285714285
"7380",0,0.375,0.2857142857142857,0,0.14285714285714285,0.5,0,0.625,0.5,0,0.125,0.2857142857142857,0.125,0.75,0.25,0.2857142857142857,0.5,0.375,0,0.14285714285714285,0.14285714285714285
"7381",0,0.5,0.4285714285714285,0.33333333333333337,0,0.625,0.14285714285714285,0.5,0.625,0,0.375,0.14285714285714285,0.125,0.5,0.625,0.2857142857142857,0.625,0,0.125,0.14285714285714285,0.14285714285714285
"7382",0,0.125,0.2857142857142857,0.33333333333333337,0.2857142857142857,0.25,0,0.5,0.5,0,0,0.14285714285714285,0.125,0.375,0,0.4285714285714285,0.25,0.625,0,0.14285714285714285,0
"7777",0,0.625,0.4285714285714285,0,0,0.75,0,0.5,0.75,0,0,0.14285714285714285,0,0.25,0.5,0.5714285714285714,1,0.125,0,0,0
"7778",0,0.75,0.2857142857142857,0.33333333333333337,0,0.75,0.14285714285714285,0.625,0.75,0,0,0.14285714285714285,0.125,0.5,0.5,0.5714285714285714,0.875,0.125,0,0,0.2857142857142857
"7779",0,0.75,0.4285714285714285,0,0,0.625,0,0.375,0.875,0,0.125,0.14285714285714285,0.125,0.25,0.5,0.2857142857142857,1,0,0.125,0,0.2857142857142857
"7780",0,0.875,0.5714285714285714,0,0,0.875,0.2857142857142857,0.75,1,0,0.125,0.2857142857142857,0.125,0.75,0.75,0.4285714285714285,1,0,0.125,0,0.4285714285714285
"4986",0,0.25,0.14285714285714285,0,0.5714285714285714,0.25,0.2857142857142857,0.375,0.25,0.25,0.125,0.4285714285714285,0.25,0.5,0.25,0.14285714285714285,0.125,0,0.5,0.4285714285714285,0.2857142857142857
"4987",0,0.375,0.2857142857142857,0,0.5714285714285714,0.375,0.2857142857142857,0.625,0.375,0,0.125,0.4285714285714285,0.5,0.75,0.25,0.2857142857142857,0,0,0.375,0.4285714285714285,0.2857142857142857
"4988",0,0.375,0.14285714285714285,0.6666666666666666,0.4285714285714285,0.375,0.2857142857142857,0.625,0.5,0.125,0.125,0.14285714285714285,0.125,0.5,0.25,0.2857142857142857,0,0,0.5,0.14285714285714285,0.2857142857142857
"4989",0,0.25,0.14285714285714285,0.33333333333333337,0.5714285714285714,0.25,0,0.375,0.25,0.25,0,0,0.125,0.5,0,0,0.25,0,0.375,0.2857142857142857,0
"5373",0,0.5,0.14285714285714285,0.33333333333333337,0.2857142857142857,0.5,0,0.625,0.5,0,0.125,0.2857142857142857,0.375,0.75,0.25,0.14285714285714285,0.25,0,0.25,0,0.14285714285714285
"5374",0,0.75,0.4285714285714285,0.6666666666666666,0.5714285714285714,0.625,0.2857142857142857,0.625,0.75,0,0.125,0.4285714285714285,0.625,0.75,0.5,0.2857142857142857,0.375,0,0.375,0,0.2857142857142857
"5375",0,0.5,0.14285714285714285,0.6666666666666666,0.4285714285714285,0.375,0.14285714285714285,0.75,0.5,0,0,0.2857142857142857,0.375,0.75,0.25,0,0,0,0.375,0.14285714285714285,0.2857142857142857
"5376",0,0.5,0.14285714285714285,0.6666666666666666,0.4285714285714285,0.375,0.2857142857142857,0.625,0.625,0,0.125,0.14285714285714285,0.5,0.75,0.25,0.14285714285714285,0.25,0,0.25,0,0.4285714285714285
"5760",0,0.5,0.2857142857142857,0.33333333333333337,0.2857142857142857,0.5,0.2857142857142857,0.625,0.5,0,0.125,0.4285714285714285,0.25,0.75,0.25,0.4285714285714285,0.25,0.25,0.375,0.14285714285714285,0.2857142857142857
"5761",0,0.5,0.4285714285714285,0.33333333333333337,0.8571428571428571,0.5,0.2857142857142857,0.625,0.5,0.125,0,0.5714285714285714,0.5,0.75,0.25,0.4285714285714285,0.25,0.5,0.625,0.5714285714285714,0.2857142857142857
"5762",0.20000000000000007,0.5,0.2857142857142857,0,0.4285714285714285,0.25,0.7142857142857143,0.75,0.375,0.125,0.125,0.4285714285714285,0.5,0.625,0.125,0.14285714285714285,0,0,0.375,0.2857142857142857,0.5714285714285714
"5763",0,0.625,0.2857142857142857,0,0.5714285714285714,0.5,0.2857142857142857,0.75,0.5,0,0.125,0.4285714285714285,0.375,0.75,0.25,0.2857142857142857,0.25,0.25,0.25,0.2857142857142857,0.2857142857142857
"6148",0,0.625,0.2857142857142857,0,0.14285714285714285,0.5,0.14285714285714285,0.625,0.75,0,0.125,0.2857142857142857,0.25,0.5,0.375,0.5714285714285714,0.5,0,0.25,0,0.2857142857142857
"6149",0,0.75,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.625,0.2857142857142857,0.75,0.75,0,0.125,0.4285714285714285,0.375,0.75,0.5,0.4285714285714285,0.375,0,0.25,0,0.2857142857142857
"6150",0,0.5,0.2857142857142857,0.33333333333333337,0.4285714285714285,0.5,0.2857142857142857,0.625,0.5,0.25,0.125,0.4285714285714285,0.625,0.625,0.25,0.2857142857142857,0.125,0.125,0.375,0.2857142857142857,0.2857142857142857
"6151",0,0.75,0.2857142857142857,0,0.2857142857142857,0.75,0.2857142857142857,0.5,0.75,0,0.125,0.2857142857142857,0.375,0.5,0.5,0.2857142857142857,0.625,0.125,0.25,0,0.2857142857142857
"3471",0,0.25,0.2857142857142857,0,0.2857142857142857,0.5,0.14285714285714285,0.625,0.5,0,0.125,0.2857142857142857,0.375,0.75,0.25,0.14285714285714285,0.5,0.125,0.25,0.2857142857142857,0.2857142857142857
"3472",0,0.375,0.14285714285714285,0.33333333333333337,0.7142857142857143,0.25,0.2857142857142857,0.625,0.25,0.25,0.25,0.5714285714285714,0.375,0.75,0.25,0.2857142857142857,0,0,0.625,0.4285714285714285,0.2857142857142857
"3473",0,0.25,0.14285714285714285,0.33333333333333337,0.14285714285714285,0.25,0,0.5,0.5,0,0.125,0.14285714285714285,0,0.5,0.25,0.14285714285714285,0.375,0.125,0,0.14285714285714285,0
"3474",0.20000000000000007,0.25,0.14285714285714285,0,0.2857142857142857,0.25,0.4285714285714285,0.5,0.375,0,0.125,0.4285714285714285,0.375,0.75,0.125,0.14285714285714285,0.25,0,0.25,0.2857142857142857,0.4285714285714285
"3853",0,0.75,0.4285714285714285,0,0.14285714285714285,0.75,0.2857142857142857,0.75,0.75,0,0.25,0.4285714285714285,0.25,0.75,0.625,0.2857142857142857,0.75,0.25,0.125,0,0.4285714285714285
"3854",0,0.375,0.2857142857142857,0,0,0.625,0,0.375,0.75,0,0.25,0.14285714285714285,0.125,0.375,0.5,0.2857142857142857,0.75,0,0,0,0
"3855",0,0.625,0.2857142857142857,0.33333333333333337,0.14285714285714285,0.75,0.2857142857142857,0.75,0.75,0,0.25,0.2857142857142857,0.375,0.75,0.625,0.14285714285714285,0.75,0,0.25,0,0.2857142857142857
"3856",0,0.375,0.4285714285714285,0,0,0.5,0.2857142857142857,0.5,0.75,0,0.125,0.14285714285714285,0.125,0.625,0.5,0.2857142857142857,0.75,0,0.125,0,0.14285714285714285
"4237",0,0.625,0.8571428571428571,0.33333333333333337,0,0.75,0.2857142857142857,0.625,0.75,0,0.125,0.2857142857142857,0.125,0.375,0.625,0.5714285714285714,0.75,0.125,0.125,0,0.2857142857142857
"4238",0,0.375,0.2857142857142857,0.33333333333333337,0,0.375,0,0.5,0.625,0,0,0.2857142857142857,0.375,0.5,0.125,0.2857142857142857,0.5,0.125,0,0,0
"4239",0,0.125,0.8571428571428571,0,0.2857142857142857,0,0.14285714285714285,0.25,0.25,0,0,0.2857142857142857,0.125,0.25,0,0.2857142857142857,0.125,0.625,0.125,0.5714285714285714,0.14285714285714285
"4240",0,0,0.2857142857142857,0,0,0,0,0.25,0,0,0,0,0.125,0.25,0,0.14285714285714285,0,0.25,0.125,0.2857142857142857,0
"4618",0,0.5,0.2857142857142857,0.33333333333333337,0,0.5,0.14285714285714285,0.5,0.75,0,0,0,0.125,0.25,0.5,0.2857142857142857,0.75,0,0,0,0.14285714285714285
"4619",0,0.75,0.4285714285714285,0.33333333333333337,0,0.75,0.2857142857142857,0.5,0.75,0,0,0.14285714285714285,0,0.5,0.5,0.2857142857142857,0.75,0,0.125,0,0.2857142857142857
"4620",0,0.875,0.5714285714285714,0,0,0.875,0.4285714285714285,0.75,1,0,0.125,0.2857142857142857,0.25,0.5,0.75,0.4285714285714285,1,0,0.125,0,0.4285714285714285
"4621",0,0.625,0.4285714285714285,0.33333333333333337,0,0.625,0.14285714285714285,0.5,0.75,0,0.125,0.14285714285714285,0.125,0.25,0.75,0.5714285714285714,1,0,0.125,0,0.14285714285714285
"309",0,0.25,0.2857142857142857,0,0.14285714285714285,0.75,0.4285714285714285,0.625,0.625,0,0.75,0,0.375,0.75,0.75,0.2857142857142857,0.25,0,0.25,0,0.4285714285714285
"310",0,0.5,0.2857142857142857,0,0.14285714285714285,0.75,0.4285714285714285,0.75,0.75,0,0.75,0,0.25,0.75,0.75,0.2857142857142857,0.25,0,0.125,0,0.4285714285714285
"311",0,0,0.14285714285714285,0.33333333333333337,0,0.125,0.2857142857142857,0.5,0.625,0,0.75,0.14285714285714285,0.125,0.5,0.5,0.14285714285714285,0,0,0.375,0,0
"312",0,0.5,0.2857142857142857,0,0.14285714285714285,0.75,0.2857142857142857,0.625,0.625,0,0.75,0,0,0.5,0.75,0.14285714285714285,0.125,0,0.125,0,0.4285714285714285
"707",0,0.375,0.14285714285714285,0,0.14285714285714285,0.625,0.4285714285714285,0.625,0.625,0,0.75,0,0.25,0.75,0.75,0,0.125,0,0.25,0,0.4285714285714285
"708",0,0.375,0.4285714285714285,0,0.4285714285714285,0.625,0.4285714285714285,0.75,0.5,0,0.75,0.2857142857142857,0.25,0.625,0.5,0.14285714285714285,0,0,0.375,0,0.4285714285714285
"709",0,0.5,0.14285714285714285,0.33333333333333337,0.14285714285714285,0.625,0.2857142857142857,0.75,0.75,0,0.75,0.14285714285714285,0.125,0.5,0.75,0,0,0,0.375,0,0.2857142857142857
"710",0,0.25,0.14285714285714285,0.33333333333333337,0.2857142857142857,0.5,0.2857142857142857,0.5,0.75,0.125,0.625,0,0.125,0.5,0.75,0,0,0,0.25,0,0.2857142857142857
"1107",0,0.375,0.4285714285714285,0.33333333333333337,0,0.375,0.14285714285714285,0.375,0.625,0,0.25,0,0.125,0.25,0.25,0.4285714285714285,0.375,0.375,0.125,0.14285714285714285,0.14285714285714285
"1108",0,0.25,0.14285714285714285,0,0.2857142857142857,0.5,0.4285714285714285,0.5,0.375,0.125,0.625,0,0.125,0.375,0.5,0,0,0,0.375,0,0.2857142857142857
"1109",0,0.25,0.14285714285714285,0,0.14285714285714285,0.5,0.4285714285714285,0.5,0.5,0,0.75,0,0.125,0.5,0.5,0.2857142857142857,0.125,0,0.25,0,0.4285714285714285
"1110",0,0.375,0.2857142857142857,0.33333333333333337,0.8571428571428571,0.25,0.4285714285714285,0.75,0.5,0.375,0.75,0.14285714285714285,0.375,0.75,0.375,0,0,0,0.75,0.2857142857142857,0.2857142857142857
"1505",0,0.375,0.2857142857142857,0.33333333333333337,0,0.5,0.14285714285714285,0.5,0.75,0,0.375,0.14285714285714285,0.125,0.375,0.5,0.14285714285714285,0.625,0,0,0,0.2857142857142857
"1506",0,0.25,0.14285714285714285,0,0,0.5,0.14285714285714285,0.375,0.75,0,0.125,0,0,0.25,0.5,0,0.625,0,0,0,0.14285714285714285
"1507",0,0.75,0.4285714285714285,0.6666666666666666,0,0.625,0.14285714285714285,0.625,0.875,0,0.125,0.14285714285714285,0.125,0.5,0.75,0.4285714285714285,0.75,0,0,0,0.14285714285714285
"1508",0,0.625,0.4285714285714285,0.33333333333333337,0,0.75,0.2857142857142857,0.625,0.75,0,0.25,0.14285714285714285,0.125,0.375,0.75,0.5714285714285714,0.75,0.125,0,0,0.2857142857142857
"1908",0,0.25,0.2857142857142857,0.33333333333333337,0,0.375,0,0.5,0.375,0,0.375,0.14285714285714285,0.125,0.75,0.5,0,0.25,0,0,0,0
"1909",0,0.25,0.2857142857142857,0.33333333333333337,0.2857142857142857,0.5,0.2857142857142857,0.625,0.5,0,0.125,0.2857142857142857,0.375,0.75,0.25,0.14285714285714285,0.25,0,0.125,0.2857142857142857,0.2857142857142857
"1910",0,0.5,0.2857142857142857,0.33333333333333337,0.5714285714285714,0.5,0.2857142857142857,0.75,0.5,0.125,0.375,0.4285714285714285,0.5,0.75,0.25,0.2857142857142857,0.25,0,0.5,0.14285714285714285,0.2857142857142857
"1911",0,0.25,0.2857142857142857,0,0.2857142857142857,0.25,0.14285714285714285,0.5,0.375,0,0.125,0.14285714285714285,0.125,0.5,0.25,0.2857142857142857,0.25,0,0.125,0.2857142857142857,0.2857142857142857
"2307",0,0.625,0.4285714285714285,0,0.14285714285714285,0.625,0.4285714285714285,0.625,0.75,0,0,0.14285714285714285,0.375,0.5,0.5,0.14285714285714285,0.75,0,0.125,0,0.4285714285714285
"2308",0,0.625,0.2857142857142857,0.6666666666666666,0.14285714285714285,0.75,0.14285714285714285,0.75,0.625,0,0.75,0.14285714285714285,0.125,0.75,0.75,0.14285714285714285,0.5,0,0.25,0,0.2857142857142857
"2309",0,0.375,0.14285714285714285,0.33333333333333337,0.5714285714285714,0.5,0.14285714285714285,0.625,0.375,0.625,0.125,0.4285714285714285,0.25,0.75,0.25,0,0,0,0.375,0.2857142857142857,0.14285714285714285
"2310",0,0.5,0.2857142857142857,0,0.5714285714285714,0.5,0.2857142857142857,0.75,0.5,0.25,0.125,0.2857142857142857,0.375,0.75,0.25,0.14285714285714285,0,0,0.375,0.2857142857142857,0.2857142857142857
"2707",0,0.25,0.14285714285714285,0.33333333333333337,0.4285714285714285,0.25,0.14285714285714285,0.625,0.375,0.5,0,0.2857142857142857,0.625,0.625,0,0,0.25,0,0.125,0.14285714285714285,0.2857142857142857
"2708",0,0.5,0.2857142857142857,0.33333333333333337,0.4285714285714285,0.5,0.2857142857142857,0.75,0.5,0.375,0.125,0.2857142857142857,0.375,0.75,0.25,0.2857142857142857,0.25,0.25,0.375,0.14285714285714285,0.2857142857142857
"2709",0,0.5,0.2857142857142857,0,0.2857142857142857,0.5,0.14285714285714285,0.75,0.5,0.125,0,0.4285714285714285,0.375,0.75,0.25,0.5714285714285714,0.25,0,0.25,0,0.2857142857142857
"2710",0,0.25,0.5714285714285714,0,0,0.25,0,0.5,0.5,0,0,0.2857142857142857,0.375,0.5,0.25,0.4285714285714285,0.25,0.625,0.125,0.14285714285714285,0
"3105",0,0.75,0.4285714285714285,0,0,0.75,0.2857142857142857,0.75,0.75,0,0.125,0.2857142857142857,0.25,0.625,0.5,0.5714285714285714,0.75,0.125,0.125,0,0.2857142857142857
"3106",0,0.75,0.4285714285714285,0,0,0.75,0,0.5,1,0,0,0.14285714285714285,0.125,0.375,0.5,0.2857142857142857,1,0,0,0,0.14285714285714285
"3107",0,0.875,0.4285714285714285,0,0,0.75,0.14285714285714285,0.625,1,0,0,0.14285714285714285,0,0.25,0.5,0.4285714285714285,1,0.125,0,0,0.14285714285714285
"3108",0,0.75,0.5714285714285714,0,0,0.75,0.2857142857142857,0.625,0.75,0,0.125,0.14285714285714285,0.125,0.375,0.625,0.4285714285714285,1,0.125,0.125,0,0.2857142857142857
"4990",0,1,0.5714285714285714,0.33333333333333337,0.8571428571428571,1,0.5714285714285714,0.875,0.75,0.125,0.25,0.7142857142857143,0.625,1,0.5,0.4285714285714285,0.25,0.25,0.625,0.4285714285714285,0.7142857142857143
"4991",0,0.875,0.4285714285714285,0,0.5714285714285714,1,0.4285714285714285,0.875,0.875,0,0.375,0.7142857142857143,0.625,1,0.75,0.2857142857142857,0.5,0.25,0.75,0.14285714285714285,0.5714285714285714
"4992",0,0.625,0.4285714285714285,0.6666666666666666,0.14285714285714285,0.75,0.14285714285714285,0.75,0.75,0,0.375,0.14285714285714285,0.375,0.75,0.5,0.2857142857142857,0.75,0,0.25,0,0.14285714285714285
"4993",0,0.75,0.4285714285714285,0,0.5714285714285714,0.75,0.2857142857142857,0.625,0.75,0,0.125,0.4285714285714285,0.375,0.75,0.5,0.2857142857142857,0.5,0.25,0.5,0.2857142857142857,0.2857142857142857
"5377",0,0.625,0.2857142857142857,0,0,0.75,0,0.75,0.75,0,0.125,0.14285714285714285,0,0.625,0.5,0.2857142857142857,0.75,0,0.125,0,0.14285714285714285
"5378",0,1,0.5714285714285714,0,0.2857142857142857,0.875,0.2857142857142857,0.875,1,0,0.125,0.5714285714285714,0.625,1,0.75,0.14285714285714285,0.75,0.125,0.375,0,0.4285714285714285
"5379",0,1,0.5714285714285714,0,0.4285714285714285,1,0.2857142857142857,0.875,1,0,0.125,0.5714285714285714,0.375,0.875,0.625,0.4285714285714285,0.75,0.25,0.375,0,0.4285714285714285
"5380",0,0.875,0.5714285714285714,0,0,0.75,0,0.75,1,0,0.125,0.14285714285714285,0.125,0.5,0.75,0.4285714285714285,1,0,0.125,0,0
"5764",0,0.875,0.7142857142857143,0.33333333333333337,0.4285714285714285,1,0.2857142857142857,0.875,0.875,0,0.25,0.4285714285714285,0.5,0.875,0.75,0.2857142857142857,0.75,0,0.5,0,0.4285714285714285
"5765",0,0.75,0.5714285714285714,0.33333333333333337,0.2857142857142857,0.75,0.2857142857142857,0.75,0.75,0,0.125,0.5714285714285714,0.5,0.75,0.625,0.4285714285714285,0.5,0,0.375,0,0.2857142857142857
"5766",0,0.5,0.2857142857142857,0.6666666666666666,0.8571428571428571,0.5,0.14285714285714285,0.875,0.375,0.25,0.125,0.7142857142857143,0.75,1,0.25,0.2857142857142857,0,0.25,0.625,0.2857142857142857,0.2857142857142857
"5767",0,0.75,0.7142857142857143,0.33333333333333337,0.2857142857142857,0.75,0.4285714285714285,0.75,1,0,0.375,0.7142857142857143,0.5,0.75,0.75,0.5714285714285714,0.75,0.125,0.5,0.2857142857142857,0.4285714285714285
"6152",0,0.75,0.5714285714285714,0.33333333333333337,0.2857142857142857,0.75,0.2857142857142857,0.625,0.625,0,0,0.2857142857142857,0.125,0.5,0.25,0.5714285714285714,0.5,0.5,0.125,0.14285714285714285,0.2857142857142857
"6153",0,0.75,0.4285714285714285,0,0.14285714285714285,0.75,0.2857142857142857,0.75,1,0,0.125,0.14285714285714285,0.125,0.75,0.75,0.2857142857142857,0.75,0,0.125,0,0.2857142857142857
"6154",0,0.875,0.5714285714285714,0,0,0.75,0.2857142857142857,0.75,1,0,0,0.4285714285714285,0.125,0.5,0.75,0.5714285714285714,1,0.25,0.125,0,0.2857142857142857
"6155",0,1,0.5714285714285714,0.33333333333333337,0.14285714285714285,1,0.2857142857142857,0.75,1,0,0.125,0.4285714285714285,0.25,0.875,0.75,0.4285714285714285,1,0,0.125,0,0.2857142857142857
"3475",0,0.5,0.14285714285714285,0.33333333333333337,0.14285714285714285,0.625,0.5714285714285714,0.75,0.75,0,0.25,0.2857142857142857,0.125,0.75,0.75,0,0,0,0.125,0,0.7142857142857143
"3476",0,0.625,0.5714285714285714,0.33333333333333337,0.14285714285714285,0.75,0.4285714285714285,0.75,1,0,0.375,0.2857142857142857,0.375,0.5,0.75,0.4285714285714285,0.25,0,0.125,0,0.4285714285714285
"3477",0,0.625,0.4285714285714285,0.6666666666666666,0.2857142857142857,0.625,0.7142857142857143,0.75,0.75,0,0.375,0.2857142857142857,0.375,0.75,0.75,0.2857142857142857,0.25,0,0.375,0,0.7142857142857143
"3478",0,0.875,0.4285714285714285,0,0.14285714285714285,1,0.7142857142857143,0.75,1,0,0.5,0.2857142857142857,0.375,0.75,1,0.14285714285714285,0.125,0,0.25,0,0.8571428571428571
"3857",0,0.75,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.75,0.7142857142857143,0.75,1,0,0.375,0.2857142857142857,0.375,0.75,0.75,0.14285714285714285,0.125,0,0.375,0,0.7142857142857143
"3858",0,0.75,0.5714285714285714,0.33333333333333337,0.2857142857142857,0.875,0.7142857142857143,0.75,1,0,0.375,0.2857142857142857,0.375,0.75,0.75,0.14285714285714285,0.25,0,0.375,0,0.7142857142857143
"3859",0,0.875,0.4285714285714285,0,0.14285714285714285,0.875,0.5714285714285714,0.75,1,0,0.25,0.14285714285714285,0.25,0.75,1,0.14285714285714285,0.25,0,0.125,0,0.5714285714285714
"3860",0,0.75,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.75,0.7142857142857143,0.75,1,0,0.25,0.2857142857142857,0.375,0.75,0.75,0.14285714285714285,0.25,0,0.375,0,0.7142857142857143
"4241",0,0.375,0.14285714285714285,0.33333333333333337,0,0.375,0.14285714285714285,0.625,0.75,0,0.125,0,0,0.5,0.625,0.14285714285714285,0.125,0,0,0,0.2857142857142857
"4242",0,0.625,0.2857142857142857,0,0.2857142857142857,0.75,0.7142857142857143,0.75,0.75,0,0.25,0.5714285714285714,0.625,0.75,0.75,0.14285714285714285,0.25,0,0.25,0,0.7142857142857143
"4243",0,0.75,0.5714285714285714,0,0.14285714285714285,0.75,0.4285714285714285,0.75,1,0,0.125,0.4285714285714285,0.5,0.75,0.75,0.14285714285714285,0.25,0,0.25,0,0.5714285714285714
"4244",0,0.625,0.4285714285714285,0.6666666666666666,0.2857142857142857,0.625,0.7142857142857143,0.75,1,0,0.375,0.4285714285714285,0.375,0.75,0.75,0.2857142857142857,0.25,0,0.375,0,0.5714285714285714
